Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
2025-10-20T01:45+02:00,12204.84631,34380.19006,58.6
2025-10-20T02:00+02:00,11921.15355,34574.08593,66.31
2025-10-20T02:15+02:00,11958.62141,34520.73468,60.07
2025-10-20T02:30+02:00,11995.10858,34501.89103,59.89
2025-10-20T02:45+02:00,11915.98721,34547.12848,57.65
2025-10-20T03:00+02:00,11936.5072,34852.02923,61.87
2025-10-20T03:15+02:00,11954.04002,34681.78446,59.37
2025-10-20T03:30+02:00,12093.1525,34506.72901,58.65
2025-10-20T03:45+02:00,12140.0714,34549.17367,60.12
2025-10-20T04:00+02:00,12524.28402,34684.03048,55.86
2025-10-20T04:15+02:00,12574.64066,34759.50586,58.61
2025-10-20T04:30+02:00,12721.14481,34948.30379,59.02
2025-10-20T04:45+02:00,13152.21804,34927.20357,68.92
2025-10-20T05:00+02:00,14148.33228,35297.23971,57.19
2025-10-20T05:15+02:00,14787.16457,35749.19701,75.29
2025-10-20T05:30+02:00,15234.69552,35943.99176,80.53
2025-10-20T05:45+02:00,15344.67822,35771.71427,86.23
2025-10-20T06:00+02:00,15812.9829,36592.73809,55.14
2025-10-20T06:15+02:00,16104.80843,36456.14623,86.43
2025-10-20T06:30+02:00,16243.42492,37012.64919,88.68
2025-10-20T06:45+02:00,16411.81514,37261.38078,74.76
2025-10-20T07:00+02:00,17176.14623,37233.0506,79.96
2025-10-20T07:15+02:00,17561.30741,37072.49283,85.34
2025-10-20T07:30+02:00,17754.77384,37695.99193,94.69
2025-10-20T07:45+02:00,18072.75213,38025.22719,107.48
2025-10-20T08:00+02:00,18319.12578,38995.6333,150.53
2025-10-20T08:15+02:00,18344.3189,40126.89081,138.82
2025-10-20T08:30+02:00,18382.22544,40645.27225,115.82
2025-10-20T08:45+02:00,18464.98473,41192.11528,95.22
2025-10-20T09:00+02:00,18399.20332,42582.30723,117.97
2025-10-20T09:15+02:00,18061.67507,43679.80487,101.76
2025-10-20T09:30+02:00,17743.09713,44423.28343,78.04
2025-10-20T09:45+02:00,17539.54058,44949.69641,70.97
2025-10-20T10:00+02:00,17122.26935,45351.98857,86.4
2025-10-20T10:15+02:00,17175.65924,45963.25134,77.35
2025-10-20T10:30+02:00,17284.76196,46719.78666,66.47
2025-10-20T10:45+02:00,17345.48686,47592.25999,62.38
2025-10-20T11:00+02:00,17036.96689,48102.26736,77.19
2025-10-20T11:15+02:00,16832.31458,48654.38177,70.31
2025-10-20T11:30+02:00,16703.43005,48397.77229,69.92
2025-10-20T11:45+02:00,16550.8778,48327.82588,62.32
2025-10-20T12:00+02:00,16180.43399,47611.22735,62.63
2025-10-20T12:15+02:00,16239.97418,47209.42733,60.09
2025-10-20T12:30+02:00,16127.46147,47030.78873,57.95
2025-10-20T12:45+02:00,16050.32966,46801.59337,60.48
2025-10-20T13:00+02:00,15711.08621,46272.58008,60.18
2025-10-20T13:15+02:00,15647.36235,45729.9508,61.91
2025-10-20T13:30+02:00,15647.85749,45191.89202,68.66
2025-10-20T13:45+02:00,15624.23319,44976.36316,70.34
2025-10-20T14:00+02:00,15581.45344,45039.19013,65.71
2025-10-20T14:15+02:00,15854.21288,44229.31277,72.04
2025-10-20T14:30+02:00,15674.27022,43029.64877,75.68
2025-10-20T14:45+02:00,15753.39805,41911.8839,90.91
2025-10-20T15:00+02:00,16146.61394,40860.27004,74.77
2025-10-20T15:15+02:00,16452.99115,39772.36188,85.39
2025-10-20T15:30+02:00,16792.54457,38541.46636,106.98
2025-10-20T15:45+02:00,17107.11703,37257.94591,121.42
2025-10-20T16:00+02:00,17612.61201,36265.55463,86.63
2025-10-20T16:15+02:00,18123.93793,35535.93469,105.01
2025-10-20T16:30+02:00,18664.02553,34933.44649,130.11
2025-10-20T16:45+02:00,19013.1346,34530.30967,156.29
2025-10-20T17:00+02:00,19267.74213,34175.27211,108.95
2025-10-20T17:15+02:00,19341.12351,34048.26636,130.19
2025-10-20T17:30+02:00,19411.69541,34115.22042,138.29
2025-10-20T17:45+02:00,19431.59899,34215.80288,147.06
2025-10-20T18:00+02:00,19076.71334,34873.22476,130.04
2025-10-20T18:15+02:00,18863.5176,35465.85346,130.48
2025-10-20T18:30+02:00,18728.19776,36439.19468,128.39
2025-10-20T18:45+02:00,18615.84801,37210.35787,111.45
2025-10-20T19:00+02:00,18418.33708,37772.69077,127
2025-10-20T19:15+02:00,18312.22496,38242.98765,105.96
2025-10-20T19:30+02:00,18163.01029,38540.35895,94.84
2025-10-20T19:45+02:00,17951.62707,39203.91045,84.2
2025-10-20T20:00+02:00,17467.14485,39422.29379,105.09
2025-10-20T20:15+02:00,16973.90693,39805.2586,80.51
2025-10-20T20:30+02:00,16507.99234,40121.57331,72.23
2025-10-20T20:45+02:00,16362.59956,40320.94071,71.33
2025-10-20T21:00+02:00,16445.94907,40691.23865,86.28
2025-10-20T21:15+02:00,15829.40407,40890.10716,95.07
2025-10-20T21:30+02:00,15490.66124,41024.1975,69.32
2025-10-20T21:45+02:00,14934.8655,40977.89758,54.34
2025-10-20T22:00+02:00,14069.37454,40495.43336,86.37
2025-10-20T22:15+02:00,13554.0061,40555.65569,72.68
2025-10-20T22:30+02:00,13393.17305,40606.53609,62.62
2025-10-20T22:45+02:00,13201.72405,40698.71223,51.84
2025-10-20T23:00+02:00,12610.87478,40288.86842,53.35
2025-10-20T23:15+02:00,12425.07818,40508.46952,56.81
2025-10-20T23:30+02:00,12206.67508,40485.31538,54.2
2025-10-20T23:45+02:00,11944.72004,40572.43163,39.64
2025-10-21T00:00+02:00,11552.95653,41011.95965,80.9
2025-10-21T00:15+02:00,11712.99815,41056.13283,65.7
2025-10-21T00:30+02:00,11683.9092,41066.50693,53.65
2025-10-21T00:45+02:00,11671.08145,41121.85242,45.67
2025-10-21T01:00+02:00,11471.25871,41398.81621,55.53
2025-10-21T01:15+02:00,11250.67545,41534.35819,49.85
2025-10-21T01:30+02:00,11307.79989,41610.51602,42.57
2025-10-21T01:45+02:00,11075.22581,41580.93664,27.38
2025-10-21T02:00+02:00,11017.91103,41460.67672,46.5
2025-10-21T02:15+02:00,11020.71572,41589.13791,34.76
2025-10-21T02:30+02:00,11044.10553,41511.40572,31.05
2025-10-21T02:45+02:00,11050.18036,41544.54457,19.98
2025-10-21T03:00+02:00,11053.68169,41495.37338,32.18
2025-10-21T03:15+02:00,11007.78442,41564.19999,22.4
2025-10-21T03:30+02:00,10992.7322,41807.23476,17.5
2025-10-21T03:45+02:00,11001.55695,42127.33417,17.03
2025-10-21T04:00+02:00,11168.11371,41622.50134,20.27
2025-10-21T04:15+02:00,11260.75667,41756.77588,20.96
2025-10-21T04:30+02:00,11322.21028,41976.84298,30.62
2025-10-21T04:45+02:00,11383.51882,42082.92915,31.8
2025-10-21T05:00+02:00,12034.8382,42225.13369,26.05
2025-10-21T05:15+02:00,12184.88552,42421.66664,46.22
2025-10-21T05:30+02:00,12291.98436,42392.53919,52.87
2025-10-21T05:45+02:00,12539.63082,42455.83504,64.7
2025-10-21T06:00+02:00,13158.78735,43973.40131,39.86
2025-10-21T06:15+02:00,13335.92025,44349.91482,77.51
2025-10-21T06:30+02:00,13617.6897,44837.67527,91.01
2025-10-21T06:45+02:00,13981.42557,45003.60989,92
2025-10-21T07:00+02:00,15028.24663,44846.007,70.28
2025-10-21T07:15+02:00,15394.93575,45063.5798,95
2025-10-21T07:30+02:00,15135.1353,45686.45745,100.04
2025-10-21T07:45+02:00,15214.01485,45538.56055,87.17
2025-10-21T08:00+02:00,16147.11213,45660.54116,89.07
2025-10-21T08:15+02:00,16475.39119,46435.56927,91.4
2025-10-21T08:30+02:00,16550.34608,47246.36058,94.85
2025-10-21T08:45+02:00,16746.91996,47733.83361,91.01
2025-10-21T09:00+02:00,16713.12765,49357.67067,101.03
2025-10-21T09:15+02:00,16791.96851,50358.27656,86.22
2025-10-21T09:30+02:00,17016.0184,51642.86693,82.21
2025-10-21T09:45+02:00,16773.63293,53187.06054,69.41
2025-10-21T10:00+02:00,15670.28879,54752.06463,92
2025-10-21T10:15+02:00,14852.80913,56234.68669,84.06
2025-10-21T10:30+02:00,14395.04615,57272.1538,66.35
2025-10-21T10:45+02:00,14114.77596,58378.55867,54.67
2025-10-21T11:00+02:00,13631.12367,59108.33477,85
2025-10-21T11:15+02:00,13529.16226,59948.58269,72.91
2025-10-21T11:30+02:00,13325.73135,60893.57825,58.4
2025-10-21T11:45+02:00,13089.71629,61463.02556,44.14
2025-10-21T12:00+02:00,12957.07807,61864.46888,57.65
2025-10-21T12:15+02:00,12954.76079,62450.54565,52.32
2025-10-21T12:30+02:00,12913.51767,62209.3606,49.83
2025-10-21T12:45+02:00,12934.18832,61747.21636,30.02
2025-10-21T13:00+02:00,13521.12146,61412.04492,44.22
2025-10-21T13:15+02:00,14028.60324,61591.57553,36.31
2025-10-21T13:30+02:00,13898.22594,61009.30648,25.21
2025-10-21T13:45+02:00,13880.04047,60148.91866,20.59
2025-10-21T14:00+02:00,13407.97878,59472.40052,16.49
2025-10-21T14:15+02:00,13383.86497,59040.78234,28.18
2025-10-21T14:30+02:00,13440.52906,57960.87135,35.48
2025-10-21T14:45+02:00,13974.33271,56681.95994,52.09
2025-10-21T15:00+02:00,15044.49361,54893.06895,23.39
2025-10-21T15:15+02:00,15325.26364,53093.18605,47.69
2025-10-21T15:30+02:00,15648.35804,51346.8423,78.83
2025-10-21T15:45+02:00,16094.10983,49635.44348,91.01
2025-10-21T16:00+02:00,16219.2964,48260.25843,35.44
2025-10-21T16:15+02:00,16614.21667,47078.59704,53.42
2025-10-21T16:30+02:00,17266.86326,44857.05232,85.69
2025-10-21T16:45+02:00,18628.42257,42136.38297,98.26
2025-10-21T17:00+02:00,20026.57596,41315.34973,51.97
2025-10-21T17:15+02:00,20738.43421,39166.29487,90.22
2025-10-21T17:30+02:00,21106.88541,37547.43966,120.26
2025-10-21T17:45+02:00,21476.49141,36402.27765,137.55
2025-10-21T18:00+02:00,21957.27625,35487.30046,87.11
2025-10-21T18:15+02:00,22066.43992,35002.53343,112.75
2025-10-21T18:30+02:00,22162.0352,34745.95461,144.12
2025-10-21T18:45+02:00,22287.6785,34757.0681,143.22
2025-10-21T19:00+02:00,22227.99871,34783.8933,122.3
2025-10-21T19:15+02:00,22066.60931,35074.39984,128.35
2025-10-21T19:30+02:00,21979.72382,35368.1957,111.32
2025-10-21T19:45+02:00,21916.20811,35221.33681,99.57
2025-10-21T20:00+02:00,21651.14354,34707.62573,114.37
2025-10-21T20:15+02:00,21471.14952,34724.72607,101.75
2025-10-21T20:30+02:00,21042.29962,34635.21863,95
2025-10-21T20:45+02:00,20759.9032,34884.53313,87.57
2025-10-21T21:00+02:00,20340.08951,34927.38707,88.73
2025-10-21T21:15+02:00,19992.34126,34795.46013,79.44
2025-10-21T21:30+02:00,19398.08609,34875.59748,85.79
2025-10-21T21:45+02:00,18936.99449,34702.1056,70.26
2025-10-21T22:00+02:00,18523.48045,34115.25963,92.79
2025-10-21T22:15+02:00,18325.00782,33878.65647,82.38
2025-10-21T22:30+02:00,18246.77137,33905.22084,79.59
2025-10-21T22:45+02:00,18110.53139,33969.29389,71.96
2025-10-21T23:00+02:00,17080.6273,33592.86639,83.78
2025-10-21T23:15+02:00,16947.46087,33414.05663,76.9
2025-10-21T23:30+02:00,16990.25649,33451.3934,73.95
2025-10-21T23:45+02:00,17018.05433,33246.36494,62.69
2025-10-22T00:00+02:00,17256.19218,33193.79515,92.09
2025-10-22T00:15+02:00,17565.16717,32799.57464,91.64
2025-10-22T00:30+02:00,17572.73222,32461.91931,84.94
2025-10-22T00:45+02:00,17495.94474,32121.39287,82.68
2025-10-22T01:00+02:00,17643.31387,31933.42454,88.87
2025-10-22T01:15+02:00,17554.19807,31703.99101,88.38
2025-10-22T01:30+02:00,17505.16865,31326.8224,88.1
2025-10-22T01:45+02:00,17417.08435,30846.29998,84.62
2025-10-22T02:00+02:00,16871.46326,30977.87903,83.63
2025-10-22T02:15+02:00,16808.18554,30530.84625,83.62
2025-10-22T02:30+02:00,17102.2347,30085.01821,86.63
2025-10-22T02:45+02:00,17101.85916,29808.20984,87.74
2025-10-22T03:00+02:00,17279.09867,29535.51486,89.28
2025-10-22T03:15+02:00,17336.48696,29183.50195,90.26
2025-10-22T03:30+02:00,17503.09979,28784.63119,90.56
2025-10-22T03:45+02:00,17688.5297,28561.48796,87.29
2025-10-22T04:00+02:00,18106.29452,28443.01955,85.31
2025-10-22T04:15+02:00,18168.92177,28164.20536,87.73
2025-10-22T04:30+02:00,18656.70461,27875.26467,92.15
2025-10-22T04:45+02:00,19143.18339,27517.67825,92.82
2025-10-22T05:00+02:00,20043.11142,27473.338,81.24
2025-10-22T05:15+02:00,20778.02743,27210.34413,86.8
2025-10-22T05:30+02:00,21733.79322,26779.77019,95.34
2025-10-22T05:45+02:00,22628.59431,26340.58073,97.32
2025-10-22T06:00+02:00,24067.72281,26519.93338,91.65
2025-10-22T06:15+02:00,25196.33706,26302.94182,96.25
2025-10-22T06:30+02:00,26209.61494,25783.2375,96.62
2025-10-22T06:45+02:00,27031.70217,25499.07204,113.05
2025-10-22T07:00+02:00,27911.85964,25332.72961,97.01
2025-10-22T07:15+02:00,28098.50947,25403.72081,100.07
2025-10-22T07:30+02:00,28363.00462,25377.90143,98.56
2025-10-22T07:45+02:00,28760.48348,25146.01246,105.09
2025-10-22T08:00+02:00,29343.07637,24776.33256,94.19
2025-10-22T08:15+02:00,29837.53453,25047.27148,123
2025-10-22T08:30+02:00,30129.15888,25477.10173,128.13
2025-10-22T08:45+02:00,30280.84202,26020.60547,109.71
2025-10-22T09:00+02:00,30209.15616,26524.8651,148
2025-10-22T09:15+02:00,30145.92042,27270.67078,138.53
2025-10-22T09:30+02:00,30107.99752,28149.07799,115.64
2025-10-22T09:45+02:00,29944.43953,28952.73758,100.7
2025-10-22T10:00+02:00,29527.85307,29496.18675,130.54
2025-10-22T10:15+02:00,28901.59499,30537.64901,105.99
2025-10-22T10:30+02:00,28554.81104,31011.03701,96.57
2025-10-22T10:45+02:00,28442.09533,31300.2953,89.81
2025-10-22T11:00+02:00,28291.12947,31769.78389,98.4
2025-10-22T11:15+02:00,28218.01207,32187.79521,94.88
2025-10-22T11:30+02:00,27948.97172,32616.8604,89.62
2025-10-22T11:45+02:00,27842.21707,32776.9258,81.96
2025-10-22T12:00+02:00,27766.29234,33057.83309,94.43
2025-10-22T12:15+02:00,27849.85175,33184.75789,83.83
2025-10-22T12:30+02:00,27397.88704,33092.05535,84.54
2025-10-22T12:45+02:00,27216.75658,33439.01678,85.6
2025-10-22T13:00+02:00,26963.6115,33757.02245,92.73
2025-10-22T13:15+02:00,26882.71633,33325.21786,87.8
2025-10-22T13:30+02:00,26985.20707,32819.95263,83.76
2025-10-22T13:45+02:00,27015.13965,32449.48416,79.71
2025-10-22T14:00+02:00,27762.05315,31845.63115,80.78
2025-10-22T14:15+02:00,28072.76674,31051.62356,92.17
2025-10-22T14:30+02:00,28372.12095,30127.64857,95.87
2025-10-22T14:45+02:00,28775.65254,28870.14679,105.02
2025-10-22T15:00+02:00,29724.8618,27378.97566,83.4
2025-10-22T15:15+02:00,30304.27394,26170.24881,98.77
2025-10-22T15:30+02:00,30696.79373,24739.10973,123
2025-10-22T15:45+02:00,30881.36361,23049.19006,137.45
2025-10-22T16:00+02:00,31656.28999,21240.8016,80.16
2025-10-22T16:15+02:00,32105.02032,19877.48501,108.09
2025-10-22T16:30+02:00,32410.56521,18027.12649,144.23
2025-10-22T16:45+02:00,32724.60839,16481.07058,207.52
2025-10-22T17:00+02:00,33197.32311,15207.64624,132.71
2025-10-22T17:15+02:00,33443.49313,13993.84336,161.82
2025-10-22T17:30+02:00,33661.85728,12790.70482,220.03
2025-10-22T17:45+02:00,33968.89266,12145.5859,277.65
2025-10-22T18:00+02:00,33970.24271,11867.43779,221.88
2025-10-22T18:15+02:00,34029.82718,11479.47621,270.09
2025-10-22T18:30+02:00,33979.72072,11332.85094,340.7
2025-10-22T18:45+02:00,33997.79788,11237.26069,353.26
2025-10-22T19:00+02:00,34021.95708,11190.9725,330.32
2025-10-22T19:15+02:00,34065.33974,11364.19078,305.02
2025-10-22T19:30+02:00,34089.13124,11499.0106,258.34
2025-10-22T19:45+02:00,34090.98139,11514.29053,225.36
2025-10-22T20:00+02:00,33683.43048,11712.61845,259.2
2025-10-22T20:15+02:00,33338.2526,11980.64011,194.85
2025-10-22T20:30+02:00,33307.82308,12248.12988,150.57
2025-10-22T20:45+02:00,33260.50842,12388.86882,136.62
2025-10-22T21:00+02:00,32929.155,12588.24767,175.97
2025-10-22T21:15+02:00,32051.70777,12610.69504,139.36
2025-10-22T21:30+02:00,31385.60564,12502.32697,117.86
2025-10-22T21:45+02:00,31255.30771,12477.61405,102.6
2025-10-22T22:00+02:00,30607.35344,12658.39219,141.33
2025-10-22T22:15+02:00,30302.74262,12830.66054,127.01
2025-10-22T22:30+02:00,30013.15937,12803.38214,113.63
2025-10-22T22:45+02:00,29590.79656,12857.61904,106.29
2025-10-22T23:00+02:00,29019.03888,13158.69478,114.5
2025-10-22T23:15+02:00,28921.28386,13612.91319,111.36
2025-10-22T23:30+02:00,28732.54821,14047.65317,107.41
2025-10-22T23:45+02:00,28145.30283,14421.68592,99.1
2025-10-23T00:00+02:00,26981.56277,14929.91716,110.17
2025-10-23T00:15+02:00,25848.27144,15482.43248,105.55
2025-10-23T00:30+02:00,24937.60431,16061.9342,97.2
2025-10-23T00:45+02:00,23841.61215,16496.1769,92.58
2025-10-23T01:00+02:00,22139.03108,17148.49383,106.1
2025-10-23T01:15+02:00,21038.15383,18004.15002,103.85
2025-10-23T01:30+02:00,20680.70922,18949.70657,94.45
2025-10-23T01:45+02:00,20177.74519,20063.1124,90.58
2025-10-23T02:00+02:00,19281.24708,21151.71517,107.08
2025-10-23T02:15+02:00,18847.87477,22546.62197,98.4
2025-10-23T02:30+02:00,18381.65175,23995.47677,89.07
2025-10-23T02:45+02:00,17560.81588,25695.36507,85.72
2025-10-23T03:00+02:00,15725.4386,27414.02709,93.18
2025-10-23T03:15+02:00,14647.5965,28920.28191,87.13
2025-10-23T03:30+02:00,13942.88587,30417.1699,74.38
2025-10-23T03:45+02:00,13272.47359,31885.87108,65
2025-10-23T04:00+02:00,12745.45952,33646.74157,75.27
2025-10-23T04:15+02:00,12646.86802,35161.07374,70.77
2025-10-23T04:30+02:00,12670.82769,36650.04161,69.81
2025-10-23T04:45+02:00,12654.58992,37986.13557,68.14
2025-10-23T05:00+02:00,12706.02199,38791.6545,67.31
2025-10-23T05:15+02:00,12910.13241,39645.71964,67.31
2025-10-23T05:30+02:00,13018.42995,40295.04539,67.55
2025-10-23T05:45+02:00,13153.20922,40873.38023,67.91
2025-10-23T06:00+02:00,13674.60821,42643.11446,64.54
2025-10-23T06:15+02:00,13932.71726,42637.49854,74.02
2025-10-23T06:30+02:00,14494.27719,42691.47061,72.08
2025-10-23T06:45+02:00,15663.48881,42836.34193,78.36
2025-10-23T07:00+02:00,16969.49367,43728.32913,78.97
2025-10-23T07:15+02:00,17424.85979,44942.11961,84.38
2025-10-23T07:30+02:00,17502.13411,46109.9105,86.89
2025-10-23T07:45+02:00,17651.59726,46650.98902,78.89
2025-10-23T08:00+02:00,17957.67164,46892.53765,100.1
2025-10-23T08:15+02:00,17957.611,47188.78685,100.01
2025-10-23T08:30+02:00,18004.50689,47897.26662,85.01
2025-10-23T08:45+02:00,17673.05144,48590.46667,74.88
2025-10-23T09:00+02:00,17706.01387,49566.20915,91.98
2025-10-23T09:15+02:00,17644.15799,50021.55911,87.53
2025-10-23T09:30+02:00,17456.28045,50440.99174,82.98
2025-10-23T09:45+02:00,17261.61623,50958.37793,69.58
2025-10-23T10:00+02:00,17096.19701,50869.03183,95.34
2025-10-23T10:15+02:00,16919.45315,51768.34644,84.9
2025-10-23T10:30+02:00,16813.7295,52102.73511,72.65
2025-10-23T10:45+02:00,17036.57894,52284.70271,65.92
2025-10-23T11:00+02:00,17189.63849,52771.68026,73.08
2025-10-23T11:15+02:00,17089.63689,52815.4249,70.28
2025-10-23T11:30+02:00,17067.19303,53119.78626,68.38
2025-10-23T11:45+02:00,16913.7531,53441.96126,66.66
2025-10-23T12:00+02:00,16275.61479,54852.10789,68.05
2025-10-23T12:15+02:00,16037.67394,55837.06951,66.12
2025-10-23T12:30+02:00,15881.41188,56479.07357,65.68
2025-10-23T12:45+02:00,15768.45838,56934.57659,64.54
2025-10-23T13:00+02:00,15611.61892,57369.55288,65.93
2025-10-23T13:15+02:00,15297.55411,57876.95507,63.99
2025-10-23T13:30+02:00,15081.42897,58350.40322,63.56
2025-10-23T13:45+02:00,14848.60854,57510.87334,62.94
2025-10-23T14:00+02:00,14124.07885,57094.62556,58.78
2025-10-23T14:15+02:00,13982.07141,56630.12883,63.02
2025-10-23T14:30+02:00,14021.98653,56557.8212,65.04
2025-10-23T14:45+02:00,14365.17468,55741.35204,67.3
2025-10-23T15:00+02:00,14969.84061,54895.77591,64.56
2025-10-23T15:15+02:00,14905.75115,54501.70271,68.73
2025-10-23T15:30+02:00,14871.47245,53529.48981,80.7
2025-10-23T15:45+02:00,14633.52161,52716.12592,88.43
2025-10-23T16:00+02:00,14136.34334,52069.18713,70.79
2025-10-23T16:15+02:00,14220.65489,51313.58453,76.45
2025-10-23T16:30+02:00,14204.36492,50033.47832,95
2025-10-23T16:45+02:00,14524.24442,48750.10392,99.75
2025-10-23T17:00+02:00,15222.06538,47747.603,79.15
2025-10-23T17:15+02:00,15296.67722,47342.77294,98.92
2025-10-23T17:30+02:00,15149.18493,47221.01185,105.94
2025-10-23T17:45+02:00,14884.84471,47201.25581,108.46
2025-10-23T18:00+02:00,14511.41919,47640.69503,106.94
2025-10-23T18:15+02:00,14482.95882,47939.7584,114.54
2025-10-23T18:30+02:00,14490.34671,48715.3175,126.89
2025-10-23T18:45+02:00,14538.54772,48479.54103,111.35
2025-10-23T19:00+02:00,14471.51475,48557.87197,129.17
2025-10-23T19:15+02:00,14373.89008,48916.52735,109.06
2025-10-23T19:30+02:00,14314.54241,49133.78272,100.95
2025-10-23T19:45+02:00,14126.22716,49074.02882,92.47
2025-10-23T20:00+02:00,13455.56239,49301.26685,97
2025-10-23T20:15+02:00,13441.18072,50006.37252,89.49
2025-10-23T20:30+02:00,13163.11636,49676.36531,86.85
2025-10-23T20:45+02:00,12658.02013,50177.64888,77.51
2025-10-23T21:00+02:00,11898.07435,50208.75102,92.31
2025-10-23T21:15+02:00,11674.19746,49994.95152,85.56
2025-10-23T21:30+02:00,11408.23461,50123.13133,79.64
2025-10-23T21:45+02:00,10969.23867,49926.33646,73.74
2025-10-23T22:00+02:00,10192.88284,48934.25614,97.98
2025-10-23T22:15+02:00,10116.96522,49023.06077,76.69
2025-10-23T22:30+02:00,10096.25227,48924.02895,73.36
2025-10-23T22:45+02:00,9870.888739,49126.59784,62.59
2025-10-23T23:00+02:00,8686.138209,49228.04286,68.34
2025-10-23T23:15+02:00,8535.145887,49106.54031,61.36
2025-10-23T23:30+02:00,8481.661593,49450.06913,58.83
2025-10-23T23:45+02:00,8383.582539,49286.66917,51.78
2025-10-24T00:00+02:00,8212.314809,49526.53047,15.96
2025-10-24T00:15+02:00,8195.780659,49102.07214,19.4
2025-10-24T00:30+02:00,8191.780747,48937.68389,12.93
2025-10-24T00:45+02:00,8148.060206,49496.68918,9.05
2025-10-24T01:00+02:00,8077.179025,49442.8703,13.98
2025-10-24T01:15+02:00,8000.457242,49932.2113,10.02
2025-10-24T01:30+02:00,7956.61517,49979.79675,8.99
2025-10-24T01:45+02:00,8034.651636,49986.40066,6.35
2025-10-24T02:00+02:00,7995.38394,50320.81397,10.03
2025-10-24T02:15+02:00,7942.189889,50710.53362,6.88
2025-10-24T02:30+02:00,7930.321698,50798.92694,5.06
2025-10-24T02:45+02:00,7818.302113,51010.10427,4.13
2025-10-24T03:00+02:00,7804.77501,50757.95275,3.8
2025-10-24T03:15+02:00,7801.949715,50458.55803,0.1
2025-10-24T03:30+02:00,7872.570682,50802.04488,0.1
2025-10-24T03:45+02:00,8061.642492,50937.01048,0.1
2025-10-24T04:00+02:00,8248.822102,50635.9094,2.52
2025-10-24T04:15+02:00,8331.069331,50341.38463,1.34
2025-10-24T04:30+02:00,8541.379479,50564.78035,2.33
2025-10-24T04:45+02:00,8759.046301,50865.66814,2.57
2025-10-24T05:00+02:00,8982.925677,51136.82877,4.13
2025-10-24T05:15+02:00,8929.881226,51489.124,4.66
2025-10-24T05:30+02:00,9152.724449,51874.48656,7.35
2025-10-24T05:45+02:00,9215.572276,52322.26848,13.96
2025-10-24T06:00+02:00,9436.868399,52903.37467,7.31
2025-10-24T06:15+02:00,9518.348403,53573.03092,17.08
2025-10-24T06:30+02:00,9622.692178,54422.13695,28.18
2025-10-24T06:45+02:00,9926.625469,54278.98647,40.54
2025-10-24T07:00+02:00,10905.21734,54266.13028,50.6
2025-10-24T07:15+02:00,11293.74875,53094.85252,58.61
2025-10-24T07:30+02:00,11506.61742,53414.14448,72.7
2025-10-24T07:45+02:00,11639.79762,54185.05279,78.03
2025-10-24T08:00+02:00,11827.08441,55201.90806,85.7
2025-10-24T08:15+02:00,11876.63461,56190.07841,88.96
2025-10-24T08:30+02:00,11891.56153,57036.96603,85.87
2025-10-24T08:45+02:00,11740.393,57578.86133,78.95
2025-10-24T09:00+02:00,11737.9548,58738.52481,88.37
2025-10-24T09:15+02:00,11385.22656,60451.74902,81.15
2025-10-24T09:30+02:00,11247.27446,61854.02046,71.86
2025-10-24T09:45+02:00,11012.83641,63736.96459,64.81
2025-10-24T10:00+02:00,10265.37591,65650.54275,75.8
2025-10-24T10:15+02:00,9558.006049,67252.10252,63.27
2025-10-24T10:30+02:00,9338.160755,68825.27126,52.97
2025-10-24T10:45+02:00,9217.704893,70084.54335,41.17
2025-10-24T11:00+02:00,8516.693845,71179.9579,56.08
2025-10-24T11:15+02:00,8325.237917,72361.42765,44.28
2025-10-24T11:30+02:00,8255.130796,73516.96049,26.58
2025-10-24T11:45+02:00,8246.317646,73791.80393,5.06
2025-10-24T12:00+02:00,8185.122577,71913.9251,5.02
2025-10-24T12:15+02:00,8169.503095,72420.43494,0
2025-10-24T12:30+02:00,8193.960819,72580.85324,0
2025-10-24T12:45+02:00,8203.907284,72972.5764,-0.01
2025-10-24T13:00+02:00,8122.388122,71926.03846,0
2025-10-24T13:15+02:00,8075.019781,71897.9591,-0.01
2025-10-24T13:30+02:00,8141.190642,71692.76265,-0.01
2025-10-24T13:45+02:00,8108.577577,71000.97821,-0.02
2025-10-24T14:00+02:00,8040.88994,70395.93344,-0.02
2025-10-24T14:15+02:00,8026.242202,70305.86844,-0.01
2025-10-24T14:30+02:00,7875.691885,69454.71912,-0.01
2025-10-24T14:45+02:00,7744.8362,69328.91619,0
2025-10-24T15:00+02:00,7765.780307,69270.60403,-0.01
2025-10-24T15:15+02:00,7786.847373,68955.8509,0
2025-10-24T15:30+02:00,7873.187977,68176.94758,2.24
2025-10-24T15:45+02:00,8207.731451,67299.34165,5.01
2025-10-24T16:00+02:00,8382.589039,66423.19831,5.03
2025-10-24T16:15+02:00,8445.395964,65108.56871,26.67
2025-10-24T16:30+02:00,8668.08443,63519.93059,50.22
2025-10-24T16:45+02:00,9045.552284,61644.43958,67.36
2025-10-24T17:00+02:00,9788.812312,59070.37553,49.82
2025-10-24T17:15+02:00,10087.56258,57586.64096,62.25
2025-10-24T17:30+02:00,10230.54484,56001.3592,70.18
2025-10-24T17:45+02:00,10788.53251,55034.84744,82.79
2025-10-24T18:00+02:00,11417.75326,54212.77578,68.51
2025-10-24T18:15+02:00,11685.38521,53684.31283,70.88
