Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
2024-11-05T16:45+01:00,34161.2592,10403.29901,301.26
2024-11-05T17:00+01:00,34466.08579,10434.08517,219.3
2024-11-05T17:15+01:00,34482.26116,10565.71859,225.8
2024-11-05T17:30+01:00,34593.59194,10616.42003,246.2
2024-11-05T17:45+01:00,34793.73206,10636.55985,876.98
2024-11-05T18:00+01:00,34772.67394,10577.5119,640.96
2024-11-05T18:15+01:00,34793.39183,10537.60453,224.98
2024-11-05T18:30+01:00,34797.74044,10486.81531,224.98
2024-11-05T18:45+01:00,34808.1109,10433.30172,222.49
2024-11-05T19:00+01:00,34548.73192,10262.18358,336.52
2024-11-05T19:15+01:00,34284.33805,10097.07109,224.96
2024-11-05T19:30+01:00,33887.44798,10050.95513,200
2024-11-05T19:45+01:00,33811.09034,9980.680152,190
2024-11-05T20:00+01:00,33321.78603,9887.312583,264.92
2024-11-05T20:15+01:00,33214.11051,9837.793976,177.46
2024-11-05T20:30+01:00,32916.98795,9302.277062,164.91
2024-11-05T20:45+01:00,32812.74143,9161.051413,144.4
2024-11-05T21:00+01:00,32374.70246,9433.720249,174.95
2024-11-05T21:15+01:00,31958.16401,9130.797658,155.5
2024-11-05T21:30+01:00,31395.19387,9051.191631,137
2024-11-05T21:45+01:00,31178.26352,8692.734095,119.9
2024-11-05T22:00+01:00,30899.92278,8692.52238,157.44
2024-11-05T22:15+01:00,30868.55358,8624.748223,123.57
2024-11-05T22:30+01:00,30744.00606,8440.053711,102.56
2024-11-05T22:45+01:00,30563.27321,8232.064585,90.06
2024-11-05T23:00+01:00,30201.83923,8307.304224,125
2024-11-05T23:15+01:00,30069.11076,8013.137324,117.4
2024-11-05T23:30+01:00,29983.43274,7973.76165,107
2024-11-05T23:45+01:00,29798.21934,7870.901937,91.17
2024-11-06T00:00+01:00,30371.10777,7816.873798,128.9
2024-11-06T00:15+01:00,30338.54235,7762.99614,111.7
2024-11-06T00:30+01:00,30312.09711,7679.907233,104.6
2024-11-06T00:45+01:00,30083.57952,7656.618817,99.6
2024-11-06T01:00+01:00,29704.88028,7572.051565,119.6
2024-11-06T01:15+01:00,29558.38033,7499.266739,114.5
2024-11-06T01:30+01:00,29602.68135,7451.508277,102.8
2024-11-06T01:45+01:00,29531.38372,7423.578507,99.5
2024-11-06T02:00+01:00,29304.52243,7417.78657,116.3
2024-11-06T02:15+01:00,28756.39054,7454.42936,105.46
2024-11-06T02:30+01:00,28405.33829,7445.60927,100.3
2024-11-06T02:45+01:00,28429.28555,7398.10646,99.3
2024-11-06T03:00+01:00,28597.74184,7360.808095,109.4
2024-11-06T03:15+01:00,28638.88948,7282.565817,98.6
2024-11-06T03:30+01:00,28699.24229,7185.794541,103.11
2024-11-06T03:45+01:00,28798.84441,7103.177652,113.4
2024-11-06T04:00+01:00,29019.0877,7080.991668,98.4
2024-11-06T04:15+01:00,29041.45249,7031.660307,98.3
2024-11-06T04:30+01:00,29192.77298,7039.268092,113.7
2024-11-06T04:45+01:00,29481.61817,7025.484125,119.21
2024-11-06T05:00+01:00,29851.45724,7015.258674,70.07
2024-11-06T05:15+01:00,30079.31706,6993.670134,99.1
2024-11-06T05:30+01:00,30280.77233,7286.662598,139.92
2024-11-06T05:45+01:00,30857.77862,7488.460089,226.55
2024-11-06T06:00+01:00,31784.74578,7618.042491,113.7
2024-11-06T06:15+01:00,32162.07342,8056.570479,164.98
2024-11-06T06:30+01:00,32481.03127,8027.277215,190
2024-11-06T06:45+01:00,32997.08331,8156.308773,231.31
2024-11-06T07:00+01:00,33403.20396,8218.271656,180.5
2024-11-06T07:15+01:00,33516.69308,8154.263355,199.95
2024-11-06T07:30+01:00,33590.7444,8396.456831,209.98
2024-11-06T07:45+01:00,33756.98139,8671.774756,422.55
2024-11-06T08:00+01:00,33811.73123,9124.707965,220
2024-11-06T08:15+01:00,33908.08603,9599.542503,199.99
2024-11-06T08:30+01:00,33939.32187,10075.16325,349.96
2024-11-06T08:45+01:00,34025.65597,10507.73404,175
2024-11-06T09:00+01:00,33896.08648,11097.18681,199.91
2024-11-06T09:15+01:00,33748.32144,11501.54884,175.1
2024-11-06T09:30+01:00,33805.54402,11923.91295,154.98
2024-11-06T09:45+01:00,33829.5849,12386.04302,148.9
2024-11-06T10:00+01:00,33815.08179,12993.58519,164.91
2024-11-06T10:15+01:00,33809.27779,13121.33244,147.33
2024-11-06T10:30+01:00,33786.05927,13386.71395,139.5
2024-11-06T10:45+01:00,33820.03135,13721.98443,135.8
2024-11-06T11:00+01:00,33890.41293,13777.13122,149.99
2024-11-06T11:15+01:00,33930.74617,13994.30694,144.98
2024-11-06T11:30+01:00,33945.89031,14141.15497,139.99
2024-11-06T11:45+01:00,33964.42197,14242.50373,139.97
2024-11-06T12:00+01:00,33908.57529,14312.98438,152.58
2024-11-06T12:15+01:00,34062.66054,14194.2677,139.96
2024-11-06T12:30+01:00,34092.87194,14024.57464,139.96
2024-11-06T12:45+01:00,34084.17113,13787.89746,139.95
2024-11-06T13:00+01:00,34056.95663,13616.32055,154.94
2024-11-06T13:15+01:00,34010.81092,13389.45268,148.08
2024-11-06T13:30+01:00,34056.28815,13003.33738,145
2024-11-06T13:45+01:00,34165.12403,12574.42126,174.9
2024-11-06T14:00+01:00,34170.71885,11959.23739,154.98
2024-11-06T14:15+01:00,34180.2019,11570.8657,164.96
2024-11-06T14:30+01:00,34222.89327,11349.82071,179.99
2024-11-06T14:45+01:00,34322.15636,10782.79705,209.18
2024-11-06T15:00+01:00,34720.77372,10283.08094,177.3
2024-11-06T15:15+01:00,34969.5625,9784.249964,180.5
2024-11-06T15:30+01:00,35153.21345,9302.856332,199.99
2024-11-06T15:45+01:00,35402.46941,8874.8617,569.39
2024-11-06T16:00+01:00,35627.24469,8655.176476,195.8
2024-11-06T16:15+01:00,35876.17006,8569.151631,209.98
2024-11-06T16:30+01:00,35984.96922,8440.166071,231.8
2024-11-06T16:45+01:00,36254.22617,8454.206606,1398.02
2024-11-06T17:00+01:00,36502.86437,8472.123142,253.3
2024-11-06T17:15+01:00,36529.18161,8412.43636,274.7
2024-11-06T17:30+01:00,36607.35994,8417.046415,1361.41
2024-11-06T17:45+01:00,36662.65033,8428.428984,694.77
2024-11-06T18:00+01:00,36664.81025,8456.490213,1394.35
2024-11-06T18:15+01:00,36627.64627,8467.379606,274.8
2024-11-06T18:30+01:00,36606.22074,8440.509413,282.5
2024-11-06T18:45+01:00,36527.96897,8411.082948,279.5
2024-11-06T19:00+01:00,36341.82462,8373.514867,945.71
2024-11-06T19:15+01:00,36276.44703,8327.851273,254.3
2024-11-06T19:30+01:00,36108.00316,8305.756578,220
2024-11-06T19:45+01:00,36060.88084,8155.867482,229.93
2024-11-06T20:00+01:00,35466.4772,8134.413347,269.04
2024-11-06T20:15+01:00,35136.68777,8009.762024,204.1
2024-11-06T20:30+01:00,34831.30983,7896.91586,186.3
2024-11-06T20:45+01:00,34629.36834,7681.384972,158.5
2024-11-06T21:00+01:00,33865.75264,7701.937701,184.95
2024-11-06T21:15+01:00,33167.20644,7513.8986,169.9
2024-11-06T21:30+01:00,32802.90876,7293.836045,140.3
2024-11-06T21:45+01:00,32707.77984,7143.092945,127.3
2024-11-06T22:00+01:00,32220.92609,7276.174751,164.98
2024-11-06T22:15+01:00,32136.92683,7511.644758,134.96
2024-11-06T22:30+01:00,31946.92666,7273.765267,126.1
2024-11-06T22:45+01:00,31689.1631,7091.437715,106.2
2024-11-06T23:00+01:00,31364.23676,7240.136696,123.8
2024-11-06T23:15+01:00,31362.74896,7041.840167,110.09
2024-11-06T23:30+01:00,31248.73802,6959.709601,95.08
2024-11-06T23:45+01:00,31129.26341,6992.983463,85.07
2024-11-07T00:00+01:00,30904.70284,6994.388682,127.6
2024-11-07T00:15+01:00,30782.18357,6910.918968,101.01
2024-11-07T00:30+01:00,30650.18984,6903.234114,104.4
2024-11-07T00:45+01:00,30447.53551,6956.279627,99
2024-11-07T01:00+01:00,30445.2069,6988.303589,110.7
2024-11-07T01:15+01:00,30343.34101,6948.199344,104.9
2024-11-07T01:30+01:00,30288.06613,6983.262788,96.88
2024-11-07T01:45+01:00,30229.85738,7002.563418,98.3
2024-11-07T02:00+01:00,30149.65366,7096.980592,105.1
2024-11-07T02:15+01:00,30172.82801,7082.724179,99.2
2024-11-07T02:30+01:00,30235.69181,7105.166626,93.7
2024-11-07T02:45+01:00,30329.94978,7080.670572,95.6
2024-11-07T03:00+01:00,30466.81288,7057.320362,98.9
2024-11-07T03:15+01:00,30191.53278,7097.445609,85.09
2024-11-07T03:30+01:00,30297.10852,7058.175474,109.1
2024-11-07T03:45+01:00,30391.27452,7057.686463,100.5
2024-11-07T04:00+01:00,30666.88885,7087.873155,96.6
2024-11-07T04:15+01:00,30894.56173,7049.120727,96.1
2024-11-07T04:30+01:00,31160.84372,7066.32432,100.6
2024-11-07T04:45+01:00,31395.95724,7071.68046,106.69
2024-11-07T05:00+01:00,31756.89898,7083.248141,-187.99
2024-11-07T05:15+01:00,31887.81836,7159.213044,80.03
2024-11-07T05:30+01:00,31895.78991,7298.457318,108.9
2024-11-07T05:45+01:00,31972.65163,7248.830062,436.51
2024-11-07T06:00+01:00,33201.55068,7779.441523,98.3
2024-11-07T06:15+01:00,34172.62658,7952.12974,147.23
2024-11-07T06:30+01:00,34447.20824,8173.316242,189.97
2024-11-07T06:45+01:00,34436.03518,8534.47036,214.9
2024-11-07T07:00+01:00,34404.82032,8668.962397,497.34
2024-11-07T07:15+01:00,34446.7975,8829.889368,207.62
2024-11-07T07:30+01:00,34665.39601,8866.897879,204.92
2024-11-07T07:45+01:00,34971.4415,9128.786284,214.92
2024-11-07T08:00+01:00,35021.10413,9257.491563,480.37
2024-11-07T08:15+01:00,35082.75853,9483.100744,184.9
2024-11-07T08:30+01:00,35172.26539,9733.56313,167
2024-11-07T08:45+01:00,35152.68194,10031.18879,169.93
2024-11-07T09:00+01:00,35006.32228,10317.42761,194.98
2024-11-07T09:15+01:00,34822.45347,10598.1926,164.9
2024-11-07T09:30+01:00,34780.54008,10891.85138,154.71
2024-11-07T09:45+01:00,34518.46063,11159.28802,154.92
2024-11-07T10:00+01:00,34267.45489,11375.33824,160.1
2024-11-07T10:15+01:00,34310.6918,11461.68372,134.2
2024-11-07T10:30+01:00,34341.53434,11799.22843,144.95
2024-11-07T10:45+01:00,34306.37695,12030.6938,139.91
2024-11-07T11:00+01:00,34082.4992,12362.3949,148.49
2024-11-07T11:15+01:00,34102.58036,12728.94965,128
2024-11-07T11:30+01:00,34098.34156,12935.68621,125.5
2024-11-07T11:45+01:00,34037.66625,12984.13291,121.9
2024-11-07T12:00+01:00,34017.33404,12771.26721,134.92
2024-11-07T12:15+01:00,34053.87782,12844.92552,132.8
2024-11-07T12:30+01:00,34034.72333,12843.03063,124.4
2024-11-07T12:45+01:00,33961.91233,12600.24524,128.05
2024-11-07T13:00+01:00,34013.58058,12733.99556,131.5
2024-11-07T13:15+01:00,34128.78911,12482.2297,129.9
2024-11-07T13:30+01:00,34154.97461,12273.15768,138.92
2024-11-07T13:45+01:00,34180.46857,12032.11914,125.2
2024-11-07T14:00+01:00,34456.42867,11738.93832,123.3
2024-11-07T14:15+01:00,34661.746,11515.82319,136.2
2024-11-07T14:30+01:00,34926.18037,11120.83827,144.9
2024-11-07T14:45+01:00,35249.66656,10685.56127,150.1
2024-11-07T15:00+01:00,35986.3577,10462.20034,169.98
2024-11-07T15:15+01:00,36202.85869,10227.4226,198.5
2024-11-07T15:30+01:00,36395.12348,9989.60987,198.5
2024-11-07T15:45+01:00,36454.59416,9890.997929,222.76
2024-11-07T16:00+01:00,36661.97663,9741.487214,244.93
2024-11-07T16:15+01:00,36763.15186,9799.654247,259.99
2024-11-07T16:30+01:00,36784.07022,9870.294386,490.9
2024-11-07T16:45+01:00,37008.44051,9987.709073,335.36
2024-11-07T17:00+01:00,37118.0429,10190.54335,500.06
2024-11-07T17:15+01:00,37132.51571,10390.19457,500.09
2024-11-07T17:30+01:00,37151.52209,10556.63067,375.48
2024-11-07T17:45+01:00,37215.94529,10741.58285,490.9
2024-11-07T18:00+01:00,37114.98061,10929.32817,490.9
2024-11-07T18:15+01:00,37013.39978,11141.38751,581.48
2024-11-07T18:30+01:00,36829.21566,11295.34378,269.97
2024-11-07T18:45+01:00,36593.5781,11391.17904,244.96
2024-11-07T19:00+01:00,36381.90936,11580.36062,254.92
2024-11-07T19:15+01:00,36262.39317,11645.88342,244.94
2024-11-07T19:30+01:00,35887.27451,11913.14373,200
2024-11-07T19:45+01:00,35776.03939,11972.85379,180.1
2024-11-07T20:00+01:00,35202.8718,11976.4483,395.51
2024-11-07T20:15+01:00,34847.23634,11808.0493,150.01
2024-11-07T20:30+01:00,34698.80741,11818.89407,-14.99
2024-11-07T20:45+01:00,34058.48699,11891.5576,85.01
2024-11-07T21:00+01:00,33238.34827,11953.78983,174.93
2024-11-07T21:15+01:00,32899.5063,12020.30014,100.07
2024-11-07T21:30+01:00,32864.59621,12045.03363,131.39
2024-11-07T21:45+01:00,32914.64231,12184.82241,85.1
2024-11-07T22:00+01:00,32817.8294,12345.11099,195.2
2024-11-07T22:15+01:00,32588.49978,12253.82982,90.1
2024-11-07T22:30+01:00,32314.67643,12435.82579,90.03
2024-11-07T22:45+01:00,31889.63664,12502.36015,75.06
2024-11-07T23:00+01:00,31710.27184,12513.75511,121.37
2024-11-07T23:15+01:00,31277.55606,12585.94062,100.06
2024-11-07T23:30+01:00,31127.70425,12636.23958,85.05
2024-11-07T23:45+01:00,31139.64513,12832.31004,109.92
2024-11-08T00:00+01:00,31136.81936,12937.43383,107.59
2024-11-08T00:15+01:00,30740.14187,12936.25666,97.55
2024-11-08T00:30+01:00,30277.53197,12955.82489,100.3
2024-11-08T00:45+01:00,30145.97762,12914.27563,91.14
2024-11-08T01:00+01:00,30144.19971,12722.14197,107.2
2024-11-08T01:15+01:00,30011.38741,12593.50487,95.37
2024-11-08T01:30+01:00,30092.50794,12483.46659,98.4
2024-11-08T01:45+01:00,30265.1205,12458.53237,94.3
2024-11-08T02:00+01:00,30232.3491,12389.61663,101.7
2024-11-08T02:15+01:00,30103.30145,12175.84046,96.8
2024-11-08T02:30+01:00,30010.01875,12229.86561,94.8
2024-11-08T02:45+01:00,29929.05299,12321.16262,92.8
2024-11-08T03:00+01:00,30018.34983,12226.6704,95
2024-11-08T03:15+01:00,30133.1757,12223.66194,93.4
2024-11-08T03:30+01:00,30168.02274,12352.70291,98.9
2024-11-08T03:45+01:00,30192.3908,12579.90517,96.3
2024-11-08T04:00+01:00,30189.68749,12857.39179,93.4
2024-11-08T04:15+01:00,30206.36421,13155.92624,92.9
2024-11-08T04:30+01:00,30167.20644,13374.14701,101.21
2024-11-08T04:45+01:00,30314.08894,13575.27285,98.5
2024-11-08T05:00+01:00,30432.64419,13766.12247,-499.99
2024-11-08T05:15+01:00,30707.46883,14033.76067,75.27
2024-11-08T05:30+01:00,30983.30538,14347.62069,100.9
2024-11-08T05:45+01:00,31390.59964,14664.1015,725.28
2024-11-08T06:00+01:00,31948.87392,15097.33829,91.3
2024-11-08T06:15+01:00,32420.55082,15385.03841,119.2
2024-11-08T06:30+01:00,32750.62882,15708.36378,133.82
2024-11-08T06:45+01:00,33120.3124,16132.27254,146.3
2024-11-08T07:00+01:00,33220.21289,16249.54283,130
2024-11-08T07:15+01:00,33289.16373,16864.40059,154.94
2024-11-08T07:30+01:00,33307.54201,17382.001,148.5
2024-11-08T07:45+01:00,33368.41788,17791.00491,166.47
2024-11-08T08:00+01:00,33342.62742,18300.83861,147.7
2024-11-08T08:15+01:00,33409.33745,18731.04257,162.48
2024-11-08T08:30+01:00,33417.20992,19430.07757,140.9
2024-11-08T08:45+01:00,33460.47266,20164.53918,140.41
2024-11-08T09:00+01:00,33411.46958,21121.99675,144.7
2024-11-08T09:15+01:00,33364.74246,21483.72468,131.05
2024-11-08T09:30+01:00,33289.93617,21865.06512,120.4
2024-11-08T09:45+01:00,33173.93712,22195.55633,124.5
2024-11-08T10:00+01:00,33081.29237,22757.09066,134.9
2024-11-08T10:15+01:00,32968.29846,23144.8127,117.7
2024-11-08T10:30+01:00,33030.34782,23659.84729,111.1
2024-11-08T10:45+01:00,32931.78127,23988.80392,117.6
2024-11-08T11:00+01:00,32978.04266,24278.04498,114.54
2024-11-08T11:15+01:00,32959.70091,24312.91893,110.2
2024-11-08T11:30+01:00,32953.18264,24319.54429,106.5
2024-11-08T11:45+01:00,33050.70159,24340.79609,100.8
2024-11-08T12:00+01:00,33066.14267,24548.92044,101.81
2024-11-08T12:15+01:00,33040.49557,24302.84253,106
2024-11-08T12:30+01:00,33075.46636,24702.45047,104.5
2024-11-08T12:45+01:00,33147.37297,24446.47285,100.5
2024-11-08T13:00+01:00,33123.68865,24194.48783,97.54
2024-11-08T13:15+01:00,33113.14524,24031.23758,108.7
2024-11-08T13:30+01:00,33200.5801,24002.24973,103.76
2024-11-08T13:45+01:00,33175.30621,23654.74761,95.03
2024-11-08T14:00+01:00,33014.27843,23006.39091,95.06
2024-11-08T14:15+01:00,33202.59,22762.18123,95.09
2024-11-08T14:30+01:00,33357.51266,22560.05424,107.21
2024-11-08T14:45+01:00,33482.64808,22324.04451,115.03
2024-11-08T15:00+01:00,33320.83442,21620.56099,97.59
2024-11-08T15:15+01:00,33458.33731,21473.77071,105.09
2024-11-08T15:30+01:00,33631.49248,21373.49648,126.09
2024-11-08T15:45+01:00,33401.10954,21246.43755,137.52
2024-11-08T16:00+01:00,33548.66367,21341.94286,120.06
2024-11-08T16:15+01:00,33657.59593,21716.48124,130.08
2024-11-08T16:30+01:00,33859.62837,22158.60704,137.51
2024-11-08T16:45+01:00,33936.70869,22453.75638,137.24
2024-11-08T17:00+01:00,34009.34413,22778.33227,150.77
2024-11-08T17:15+01:00,34120.34449,23078.29837,148.7
2024-11-08T17:30+01:00,34152.00638,23123.80176,145.06
2024-11-08T17:45+01:00,34189.06539,23220.84234,145.07
2024-11-08T18:00+01:00,33950.43215,23026.23508,154.51
2024-11-08T18:15+01:00,33897.71043,23087.78879,145.1
2024-11-08T18:30+01:00,33926.02979,23183.20208,142.58
2024-11-08T18:45+01:00,33910.79744,23345.89563,135.06
2024-11-08T19:00+01:00,33647.57347,23749.74956,150.08
2024-11-08T19:15+01:00,33376.89392,23479.76383,132.82
2024-11-08T19:30+01:00,33128.61361,23165.46786,115.03
2024-11-08T19:45+01:00,33021.50279,22859.22964,120.02
2024-11-08T20:00+01:00,32883.50029,22768.9924,172.5
2024-11-08T20:15+01:00,32838.86882,22220.59435,125.01
2024-11-08T20:30+01:00,32740.22511,21600.99776,110.01
2024-11-08T20:45+01:00,32769.7298,21006.47308,38.52
2024-11-08T21:00+01:00,32584.34551,20847.46093,140.6
2024-11-08T21:15+01:00,32750.67985,20525.05455,93.38
2024-11-08T21:30+01:00,32790.01093,19922.23969,97.55
2024-11-08T21:45+01:00,32235.53918,19437.69581,62.58
2024-11-08T22:00+01:00,31212.36018,19010.83518,139.9
2024-11-08T22:15+01:00,30847.838,18735.02386,100.04
2024-11-08T22:30+01:00,30419.54196,18318.1949,87.02
2024-11-08T22:45+01:00,30049.1964,18018.31246,55.03
2024-11-08T23:00+01:00,29278.31903,17711.04636,97.56
2024-11-08T23:15+01:00,28739.34534,17505.73224,109.8
2024-11-08T23:30+01:00,28505.71171,17121.22998,91.77
2024-11-08T23:45+01:00,28367.81822,16857.92994,70.08
2024-11-09T00:00+01:00,28114.90401,16720.66656,120.1
2024-11-09T00:15+01:00,27683.92109,16181.53643,112.7
2024-11-09T00:30+01:00,27454.24005,16002.80681,106.8
2024-11-09T00:45+01:00,27362.93884,15971.40128,80.02
2024-11-09T01:00+01:00,27357.51734,16086.09743,110
2024-11-09T01:15+01:00,27195.18791,15710.65133,104.2
2024-11-09T01:30+01:00,27092.73031,15494.62774,102.4
2024-11-09T01:45+01:00,27009.50355,15298.7947,89.41
2024-11-09T02:00+01:00,26751.7039,15194.10581,106.3
2024-11-09T02:15+01:00,26661.30108,14974.42551,101.1
2024-11-09T02:30+01:00,26575.54428,14839.90411,98.04
2024-11-09T02:45+01:00,26580.24529,14673.49745,94.76
2024-11-09T03:00+01:00,26542.21817,14641.39757,101.42
2024-11-09T03:15+01:00,26528.64951,14548.41535,97.7
2024-11-09T03:30+01:00,26584.3079,14545.73116,98.6
2024-11-09T03:45+01:00,26605.93893,14435.42411,99
2024-11-09T04:00+01:00,26612.6103,14221.46682,100.1
2024-11-09T04:15+01:00,26618.53009,14175.56097,95.63
2024-11-09T04:30+01:00,26633.94847,14140.55082,96.1
2024-11-09T04:45+01:00,26620.81295,14136.85398,102.2
2024-11-09T05:00+01:00,26703.09502,14131.20122,-100.08
2024-11-09T05:15+01:00,26742.22382,14063.11239,75.03
2024-11-09T05:30+01:00,26812.79449,13912.7172,106.5
2024-11-09T05:45+01:00,26853.80837,13802.56316,308.55
2024-11-09T06:00+01:00,27137.60768,13832.60423,71.56
2024-11-09T06:15+01:00,27200.9644,13649.98884,100.4
2024-11-09T06:30+01:00,27338.09327,13336.0755,117.5
2024-11-09T06:45+01:00,27397.69546,13219.92193,127.4
2024-11-09T07:00+01:00,27650.97067,13037.37359,84.91
2024-11-09T07:15+01:00,27967.98226,13087.91208,95.08
2024-11-09T07:30+01:00,28030.28808,13126.83887,119.9
2024-11-09T07:45+01:00,28136.80466,13241.75247,123.4
2024-11-09T08:00+01:00,28308.94732,13347.77684,122.6
2024-11-09T08:15+01:00,28667.89545,13611.40094,109.9
2024-11-09T08:30+01:00,28870.33902,13933.72896,110.5
2024-11-09T08:45+01:00,28820.65105,14350.97089,85.1
2024-11-09T09:00+01:00,28877.34796,14758.42462,125.1
2024-11-09T09:15+01:00,29081.96754,15167.02158,112.5
2024-11-09T09:30+01:00,28973.66969,15467.57081,85.09
2024-11-09T09:45+01:00,28701.64199,15901.54029,98.59
2024-11-09T10:00+01:00,28473.84783,16284.36833,120.1
2024-11-09T10:15+01:00,28425.26222,16777.90456,107.1
2024-11-09T10:30+01:00,28392.0935,17158.74128,99.1
2024-11-09T10:45+01:00,28335.18521,17564.78692,81.35
2024-11-09T11:00+01:00,28142.6384,17855.65766,117.49
2024-11-09T11:15+01:00,27967.36171,18260.79162,104.2
2024-11-09T11:30+01:00,27985.62896,18471.87641,95.2
2024-11-09T11:45+01:00,28027.63612,18607.69719,75.76
2024-11-09T12:00+01:00,27868.11691,18786.25916,104.95
2024-11-09T12:15+01:00,27856.08489,18975.10915,102.43
2024-11-09T12:30+01:00,27919.26904,18891.43953,92.76
2024-11-09T12:45+01:00,28099.91337,18814.8707,86.8
2024-11-09T13:00+01:00,28339.65138,18532.04819,97.42
2024-11-09T13:15+01:00,28520.5708,18186.78379,94.81
2024-11-09T13:30+01:00,28922.47526,17689.672,95.8
2024-11-09T13:45+01:00,29336.00395,17227.75795,102.9
2024-11-09T14:00+01:00,30002.85748,16452.232,79.6
2024-11-09T14:15+01:00,30165.70164,15637.22409,95.04
2024-11-09T14:30+01:00,30244.21894,15036.73729,109.5
2024-11-09T14:45+01:00,30403.12918,14179.53445,130.04
2024-11-09T15:00+01:00,31472.31468,12905.65003,84.2
2024-11-09T15:15+01:00,32055.35866,12034.98597,104.6
2024-11-09T15:30+01:00,32142.1819,11371.53909,131.79
2024-11-09T15:45+01:00,32055.17276,10787.74411,157.54
2024-11-09T16:00+01:00,32037.16824,10215.81279,102.9
2024-11-09T16:15+01:00,32164.10324,10133.08503,128.52
2024-11-09T16:30+01:00,32194.67819,10208.13985,147.7
2024-11-09T16:45+01:00,32188.55358,10394.21735,169.96
2024-11-09T17:00+01:00,32241.16237,10584.15327,140.92
2024-11-09T17:15+01:00,32113.3596,10955.56622,162.42
2024-11-09T17:30+01:00,32085.98368,11308.43024,169.93
2024-11-09T17:45+01:00,32125.98561,11425.718,175.2
2024-11-09T18:00+01:00,32139.88547,11277.96534,168.8
2024-11-09T18:15+01:00,32142.3487,11257.07621,155.8
2024-11-09T18:30+01:00,32127.1447,11263.44429,163.13
2024-11-09T18:45+01:00,32108.31564,11067.34511,156.5
2024-11-09T19:00+01:00,32070.7087,10996.37109,186.71
2024-11-09T19:15+01:00,32058.91142,10764.12078,147.8
2024-11-09T19:30+01:00,32048.18616,10693.48617,132.51
2024-11-09T19:45+01:00,32012.94212,10530.48414,115.4
2024-11-09T20:00+01:00,31911.14059,10725.4816,204.22
2024-11-09T20:15+01:00,31808.24277,10335.96569,131.8
2024-11-09T20:30+01:00,31649.55037,10098.92956,112.53
2024-11-09T20:45+01:00,31468.85468,9927.936889,80.07
2024-11-09T21:00+01:00,31378.99848,9944.774172,151.7
2024-11-09T21:15+01:00,31120.16705,9708.292411,120.6
2024-11-09T21:30+01:00,30804.59978,9592.305588,111.27
2024-11-09T21:45+01:00,30515.55095,9490.71199,92.55
2024-11-09T22:00+01:00,30219.73764,9351.003835,165.38
2024-11-09T22:15+01:00,29942.32041,9227.716776,114.6
2024-11-09T22:30+01:00,29360.84264,9051.565316,95.08
2024-11-09T22:45+01:00,28640.87623,8925.845802,85.04
2024-11-09T23:00+01:00,27748.44306,8775.677316,122.21
2024-11-09T23:15+01:00,27299.2669,8640.497414,111.9
2024-11-09T23:30+01:00,26759.85982,8472.294048,102.8
2024-11-09T23:45+01:00,26247.12664,8279.49762,96.9
2024-11-10T00:00+01:00,25262.80824,8229.115089,114.1
2024-11-10T00:15+01:00,25022.2236,8149.430269,107.4
2024-11-10T00:30+01:00,24839.24633,8108.308023,102.3
2024-11-10T00:45+01:00,24549.58501,8035.38633,96.94
2024-11-10T01:00+01:00,24355.89725,7961.554659,106.8
2024-11-10T01:15+01:00,24196.70084,7872.857615,101.1
2024-11-10T01:30+01:00,24113.57724,7827.168466,99.2
2024-11-10T01:45+01:00,24087.52886,7870.803251,95.22
2024-11-10T02:00+01:00,24034.98477,7925.838745,109.96
2024-11-10T02:15+01:00,23993.50084,7923.536511,98
2024-11-10T02:30+01:00,24000.50598,7858.913081,95.7
2024-11-10T02:45+01:00,23931.96005,7839.388519,93.4
2024-11-10T03:00+01:00,23795.92818,7959.375301,107.9
2024-11-10T03:15+01:00,23612.09046,8074.202532,95.81
2024-11-10T03:30+01:00,23587.72591,8163.817097,95
2024-11-10T03:45+01:00,23652.98612,8169.40002,93.7
2024-11-10T04:00+01:00,23759.09397,8216.186684,111.4
2024-11-10T04:15+01:00,23753.47994,8296.542288,105.14
2024-11-10T04:30+01:00,23823.11272,8352.13211,92.9
2024-11-10T04:45+01:00,23958.36662,8338.946455,86.9
2024-11-10T05:00+01:00,24080.74304,8345.382932,109.2
2024-11-10T05:15+01:00,24148.19301,8384.721908,92.3
2024-11-10T05:30+01:00,24113.23953,8408.866434,93.82
2024-11-10T05:45+01:00,24136.08773,8407.266192,103.1
2024-11-10T06:00+01:00,24241.83859,8501.290521,94.4
2024-11-10T06:15+01:00,24240.22921,8558.092728,98.5
2024-11-10T06:30+01:00,24280.62498,8635.70261,103.1
2024-11-10T06:45+01:00,24412.16882,8675.06698,106.59
2024-11-10T07:00+01:00,24489.65993,8816.702495,94
2024-11-10T07:15+01:00,24526.84268,8897.664313,103.8
2024-11-10T07:30+01:00,24555.01181,9092.513446,110.8
2024-11-10T07:45+01:00,24575.07245,9431.255789,108.91
2024-11-10T08:00+01:00,24473.87123,9748.600444,115.3
2024-11-10T08:15+01:00,24562.03196,10196.01519,107.6
2024-11-10T08:30+01:00,24620.34737,10809.34056,102.8
2024-11-10T08:45+01:00,24736.95549,11429.82867,94.17
2024-11-10T09:00+01:00,25018.59118,11917.28723,114.2
2024-11-10T09:15+01:00,25095.51603,12311.67829,104.7
