Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
23.11.2024 16:45;23.11.2024 17:00;15.160,50;15.273,50;113,00;6.874,50
23.11.2024 17:00;23.11.2024 17:15;15.394,50;15.412,50;18,00;6.992,00
23.11.2024 17:15;23.11.2024 17:30;15.522,25;15.605,00;82,75;6.794,25
23.11.2024 17:30;23.11.2024 17:45;15.683,75;15.720,75;37,00;6.690,25
23.11.2024 17:45;23.11.2024 18:00;15.781,50;15.845,00;63,50;6.602,50
23.11.2024 18:00;23.11.2024 18:15;15.771,25;15.815,75;44,50;6.291,75
23.11.2024 18:15;23.11.2024 18:30;15.759,75;15.849,00;89,25;5.987,50
23.11.2024 18:30;23.11.2024 18:45;15.695,75;15.880,25;184,50;5.725,25
23.11.2024 18:45;23.11.2024 19:00;15.568,75;15.816,00;247,25;5.645,75
23.11.2024 19:00;23.11.2024 19:15;15.465,50;15.582,50;117,00;5.334,50
23.11.2024 19:15;23.11.2024 19:30;15.294,00;15.516,50;222,50;5.039,75
23.11.2024 19:30;23.11.2024 19:45;15.129,00;15.360,50;231,50;4.807,75
23.11.2024 19:45;23.11.2024 20:00;14.973,50;15.300,50;327,00;4.621,00
23.11.2024 20:00;23.11.2024 20:15;14.807,25;15.054,50;247,25;4.336,50
23.11.2024 20:15;23.11.2024 20:30;14.607,25;14.982,25;375,00;4.061,50
23.11.2024 20:30;23.11.2024 20:45;14.377,75;14.835,75;458,00;3.944,00
23.11.2024 20:45;23.11.2024 21:00;14.236,50;14.641,25;404,75;3.871,25
23.11.2024 21:00;23.11.2024 21:15;14.120,75;14.438,00;317,25;3.602,00
23.11.2024 21:15;23.11.2024 21:30;13.952,50;14.346,25;393,75;3.386,50
23.11.2024 21:30;23.11.2024 21:45;13.766,00;14.160,50;394,50;3.248,25
23.11.2024 21:45;23.11.2024 22:00;13.678,25;14.059,75;381,50;3.289,75
23.11.2024 22:00;23.11.2024 22:15;13.655,00;14.007,00;352,00;3.475,00
23.11.2024 22:15;23.11.2024 22:30;13.482,25;13.870,00;387,75;3.283,25
23.11.2024 22:30;23.11.2024 22:45;13.442,75;13.816,25;373,50;3.221,75
23.11.2024 22:45;23.11.2024 23:00;13.238,50;13.607,75;369,25;3.176,00
23.11.2024 23:00;23.11.2024 23:15;13.122,00;13.677,50;555,50;3.166,75
23.11.2024 23:15;23.11.2024 23:30;12.909,50;13.460,50;551,00;3.062,00
23.11.2024 23:30;23.11.2024 23:45;12.721,50;13.267,75;546,25;2.973,50
23.11.2024 23:45;24.11.2024 00:00;12.524,25;13.081,25;557,00;2.892,25
24.11.2024 00:00;24.11.2024 00:15;12.284,75;12.681,25;396,50;2.318,75
24.11.2024 00:15;24.11.2024 00:30;12.096,75;12.484,50;387,75;1.860,75
24.11.2024 00:30;24.11.2024 00:45;11.949,75;12.340,25;390,50;1.682,00
24.11.2024 00:45;24.11.2024 01:00;11.843,50;12.306,00;462,50;1.703,50
24.11.2024 01:00;24.11.2024 01:15;11.602,50;12.375,75;773,25;1.370,50
24.11.2024 01:15;24.11.2024 01:30;11.487,50;12.299,00;811,50;1.231,00
24.11.2024 01:30;24.11.2024 01:45;11.479,75;12.398,25;918,50;1.197,00
24.11.2024 01:45;24.11.2024 02:00;11.512,25;12.525,00;1.012,75;1.258,25
24.11.2024 02:00;24.11.2024 02:15;11.338,50;12.596,75;1.258,25;955,75
24.11.2024 02:15;24.11.2024 02:30;11.258,00;12.515,75;1.257,75;862,00
24.11.2024 02:30;24.11.2024 02:45;11.188,75;12.470,00;1.281,25;864,50
24.11.2024 02:45;24.11.2024 03:00;11.182,50;12.463,75;1.281,25;981,25
24.11.2024 03:00;24.11.2024 03:15;11.072,50;12.345,00;1.272,50;1.135,75
24.11.2024 03:15;24.11.2024 03:30;11.013,25;12.338,75;1.325,50;1.119,00
24.11.2024 03:30;24.11.2024 03:45;10.974,25;12.270,75;1.296,50;1.146,00
24.11.2024 03:45;24.11.2024 04:00;10.978,50;12.276,50;1.298,00;1.178,75
24.11.2024 04:00;24.11.2024 04:15;11.105,75;12.496,50;1.390,75;1.396,00
24.11.2024 04:15;24.11.2024 04:30;11.076,75;12.452,00;1.375,25;1.412,75
24.11.2024 04:30;24.11.2024 04:45;11.094,00;12.458,50;1.364,50;1.478,25
24.11.2024 04:45;24.11.2024 05:00;11.090,25;12.444,75;1.354,50;1.494,75
24.11.2024 05:00;24.11.2024 05:15;11.118,25;12.505,25;1.387,00;1.552,75
24.11.2024 05:15;24.11.2024 05:30;11.165,00;12.511,00;1.346,00;1.638,50
24.11.2024 05:30;24.11.2024 05:45;11.181,50;12.525,75;1.344,25;1.620,00
24.11.2024 05:45;24.11.2024 06:00;11.132,25;12.510,25;1.378,00;1.559,00
24.11.2024 06:00;24.11.2024 06:15;11.133,25;12.560,25;1.427,00;1.375,75
24.11.2024 06:15;24.11.2024 06:30;11.176,00;12.416,25;1.240,25;1.660,00
24.11.2024 06:30;24.11.2024 06:45;11.155,25;12.310,75;1.155,50;1.670,75
24.11.2024 06:45;24.11.2024 07:00;11.175,50;12.332,00;1.156,50;1.626,00
24.11.2024 07:00;24.11.2024 07:15;11.264,75;12.143,75;879,00;1.639,25
24.11.2024 07:15;24.11.2024 07:30;11.471,25;12.223,00;751,75;1.717,50
24.11.2024 07:30;24.11.2024 07:45;11.620,25;12.334,25;714,00;1.744,25
24.11.2024 07:45;24.11.2024 08:00;11.728,25;12.437,50;709,25;1.682,75
24.11.2024 08:00;24.11.2024 08:15;12.036,25;12.646,75;610,50;1.426,00
24.11.2024 08:15;24.11.2024 08:30;12.222,25;12.755,00;532,75;1.333,25
24.11.2024 08:30;24.11.2024 08:45;12.447,25;12.941,25;494,00;1.386,00
24.11.2024 08:45;24.11.2024 09:00;12.652,50;13.115,50;463,00;1.476,25
24.11.2024 09:00;24.11.2024 09:15;12.897,25;13.406,25;509,00;1.502,00
24.11.2024 09:15;24.11.2024 09:30;13.086,75;13.605,75;519,00;1.567,50
24.11.2024 09:30;24.11.2024 09:45;13.217,50;13.778,75;561,25;1.498,50
24.11.2024 09:45;24.11.2024 10:00;13.343,25;13.957,00;613,75;1.430,25
24.11.2024 10:00;24.11.2024 10:15;13.549,00;14.119,75;570,75;1.379,50
24.11.2024 10:15;24.11.2024 10:30;13.733,00;14.205,25;472,25;1.372,50
24.11.2024 10:30;24.11.2024 10:45;13.819,50;14.375,00;555,50;1.288,75
24.11.2024 10:45;24.11.2024 11:00;13.912,25;14.521,00;608,75;1.289,00
24.11.2024 11:00;24.11.2024 11:15;14.055,75;14.908,50;852,75;1.086,50
24.11.2024 11:15;24.11.2024 11:30;14.140,25;14.920,75;780,50;1.049,50
24.11.2024 11:30;24.11.2024 11:45;14.210,25;15.004,75;794,50;1.065,00
24.11.2024 11:45;24.11.2024 12:00;14.212,50;15.013,25;800,75;1.108,25
24.11.2024 12:00;24.11.2024 12:15;14.210,25;15.086,25;876,00;1.021,00
24.11.2024 12:15;24.11.2024 12:30;14.195,50;15.029,25;833,75;988,50
24.11.2024 12:30;24.11.2024 12:45;14.100,25;14.970,25;870,00;863,75
24.11.2024 12:45;24.11.2024 13:00;14.059,75;14.977,25;917,50;902,50
24.11.2024 13:00;24.11.2024 13:15;13.948,00;14.867,75;919,75;973,25
24.11.2024 13:15;24.11.2024 13:30;13.828,75;14.687,75;859,00;1.019,25
24.11.2024 13:30;24.11.2024 13:45;13.713,75;14.477,25;763,50;1.121,25
24.11.2024 13:45;24.11.2024 14:00;13.537,50;14.285,75;748,25;1.132,00
24.11.2024 14:00;24.11.2024 14:15;13.444,75;14.292,25;847,50;1.424,00
24.11.2024 14:15;24.11.2024 14:30;13.381,00;14.073,50;692,50;1.567,25
24.11.2024 14:30;24.11.2024 14:45;13.398,00;14.100,75;702,75;1.770,50
24.11.2024 14:45;24.11.2024 15:00;13.441,00;14.043,75;602,75;2.073,50
24.11.2024 15:00;24.11.2024 15:15;13.242,00;13.690,25;448,25;2.317,25
24.11.2024 15:15;24.11.2024 15:30;13.323,75;13.725,25;401,50;2.509,75
24.11.2024 15:30;24.11.2024 15:45;13.455,50;13.946,25;490,75;2.613,75
24.11.2024 15:45;24.11.2024 16:00;13.442,50;13.678,50;236,00;2.608,50
24.11.2024 16:00;24.11.2024 16:15;13.654,00;14.094,25;440,25;2.954,00
24.11.2024 16:15;24.11.2024 16:30;13.789,25;14.212,00;422,75;3.114,00
24.11.2024 16:30;24.11.2024 16:45;14.061,50;14.436,75;375,25;3.205,25
24.11.2024 16:45;24.11.2024 17:00;14.323,25;14.579,50;256,25;3.398,25
24.11.2024 17:00;24.11.2024 17:15;14.522,75;14.774,25;251,50;3.865,00
24.11.2024 17:15;24.11.2024 17:30;14.743,75;14.985,50;241,75;4.072,75
24.11.2024 17:30;24.11.2024 17:45;14.906,25;15.208,25;302,00;4.145,00
24.11.2024 17:45;24.11.2024 18:00;14.922,00;15.249,75;327,75;4.122,50
24.11.2024 18:00;24.11.2024 18:15;15.057,75;15.268,00;210,25;4.055,75
24.11.2024 18:15;24.11.2024 18:30;14.943,75;15.153,25;209,50;3.912,25
24.11.2024 18:30;24.11.2024 18:45;14.939,25;15.231,75;292,50;3.965,00
24.11.2024 18:45;24.11.2024 19:00;14.821,00;15.118,00;297,00;3.883,25
24.11.2024 19:00;24.11.2024 19:15;14.733,75;14.940,50;206,75;3.735,25
24.11.2024 19:15;24.11.2024 19:30;14.540,75;14.774,00;233,25;3.509,25
24.11.2024 19:30;24.11.2024 19:45;14.438,00;14.617,00;179,00;3.472,00
24.11.2024 19:45;24.11.2024 20:00;14.283,00;14.410,75;127,75;3.413,75
24.11.2024 20:00;24.11.2024 20:15;14.186,50;14.341,25;154,75;3.360,00
24.11.2024 20:15;24.11.2024 20:30;13.986,25;14.165,25;179,00;3.189,00
24.11.2024 20:30;24.11.2024 20:45;13.774,75;13.945,25;170,50;3.152,25
24.11.2024 20:45;24.11.2024 21:00;13.632,75;13.773,50;140,75;3.165,25
24.11.2024 21:00;24.11.2024 21:15;13.439,00;13.601,00;162,00;3.110,75
24.11.2024 21:15;24.11.2024 21:30;13.335,75;13.535,75;200,00;3.031,25
24.11.2024 21:30;24.11.2024 21:45;13.207,25;13.507,50;300,25;2.958,50
24.11.2024 21:45;24.11.2024 22:00;13.127,00;13.375,00;248,00;3.022,25
24.11.2024 22:00;24.11.2024 22:15;13.257,75;13.604,50;346,75;3.349,00
24.11.2024 22:15;24.11.2024 22:30;13.095,50;13.487,00;391,50;3.119,50
24.11.2024 22:30;24.11.2024 22:45;12.959,50;13.430,25;470,75;2.983,50
24.11.2024 22:45;24.11.2024 23:00;12.752,00;13.194,75;442,75;2.889,50
24.11.2024 23:00;24.11.2024 23:15;12.783,50;13.519,75;736,25;2.760,25
24.11.2024 23:15;24.11.2024 23:30;12.495,75;13.256,25;760,50;2.550,75
24.11.2024 23:30;24.11.2024 23:45;12.340,00;13.196,00;856,00;2.576,75
24.11.2024 23:45;25.11.2024 00:00;12.160,25;12.968,25;808,00;2.837,50
25.11.2024 00:00;25.11.2024 00:15;11.841,25;12.243,50;402,25;2.996,50
25.11.2024 00:15;25.11.2024 00:30;11.521,75;12.023,75;502,00;2.565,00
25.11.2024 00:30;25.11.2024 00:45;11.380,50;11.945,75;565,25;2.512,50
25.11.2024 00:45;25.11.2024 01:00;11.300,75;11.871,25;570,50;2.534,25
25.11.2024 01:00;25.11.2024 01:15;11.363,25;12.008,25;645,00;2.500,75
25.11.2024 01:15;25.11.2024 01:30;11.170,00;11.841,75;671,75;2.240,75
25.11.2024 01:30;25.11.2024 01:45;11.130,00;11.836,50;706,50;2.200,00
25.11.2024 01:45;25.11.2024 02:00;11.114,00;11.780,00;666,00;2.299,25
25.11.2024 02:00;25.11.2024 02:15;10.970,50;11.934,25;963,75;2.212,25
25.11.2024 02:15;25.11.2024 02:30;10.892,25;11.776,25;884,00;2.206,75
25.11.2024 02:30;25.11.2024 02:45;10.852,25;11.751,75;899,50;2.125,75
25.11.2024 02:45;25.11.2024 03:00;10.901,75;11.814,75;913,00;2.125,25
25.11.2024 03:00;25.11.2024 03:15;10.905,50;11.767,00;861,50;2.223,00
25.11.2024 03:15;25.11.2024 03:30;10.857,00;11.683,25;826,25;2.252,75
25.11.2024 03:30;25.11.2024 03:45;10.941,50;11.759,25;817,75;2.335,75
25.11.2024 03:45;25.11.2024 04:00;11.070,00;11.887,25;817,25;2.491,75
25.11.2024 04:00;25.11.2024 04:15;11.272,75;11.956,25;683,50;2.653,25
25.11.2024 04:15;25.11.2024 04:30;11.374,00;12.063,00;689,00;2.657,75
25.11.2024 04:30;25.11.2024 04:45;11.485,00;12.145,75;660,75;2.696,25
25.11.2024 04:45;25.11.2024 05:00;11.672,75;12.310,50;637,75;2.793,50
25.11.2024 05:00;25.11.2024 05:15;12.016,00;12.526,25;510,25;3.245,75
25.11.2024 05:15;25.11.2024 05:30;12.225,50;12.798,50;573,00;3.222,25
25.11.2024 05:30;25.11.2024 05:45;12.600,25;13.110,50;510,25;3.437,50
25.11.2024 05:45;25.11.2024 06:00;13.074,50;13.528,75;454,25;3.870,00
25.11.2024 06:00;25.11.2024 06:15;14.171,50;14.639,75;468,25;4.189,50
25.11.2024 06:15;25.11.2024 06:30;14.846,00;15.163,75;317,75;4.621,50
25.11.2024 06:30;25.11.2024 06:45;15.431,50;15.720,25;288,75;5.167,00
25.11.2024 06:45;25.11.2024 07:00;15.847,25;16.008,50;161,25;5.831,25
25.11.2024 07:00;25.11.2024 07:15;16.050,75;16.152,25;101,50;5.992,00
25.11.2024 07:15;25.11.2024 07:30;16.342,00;16.379,00;37,00;6.346,25
25.11.2024 07:30;25.11.2024 07:45;16.571,50;16.586,25;14,75;6.722,75
25.11.2024 07:45;25.11.2024 08:00;16.629,75;16.631,50;1,75;6.836,50
25.11.2024 08:00;25.11.2024 08:15;17.028,50;17.030,25;1,75;7.072,25
25.11.2024 08:15;25.11.2024 08:30;17.149,25;17.150,75;1,50;7.055,00
25.11.2024 08:30;25.11.2024 08:45;17.183,25;17.197,50;14,25;6.910,25
25.11.2024 08:45;25.11.2024 09:00;17.179,75;17.181,75;2,00;6.755,25
25.11.2024 09:00;25.11.2024 09:15;16.998,50;17.001,25;2,75;6.427,25
25.11.2024 09:15;25.11.2024 09:30;17.014,75;17.019,25;4,50;6.278,50
25.11.2024 09:30;25.11.2024 09:45;17.096,00;17.104,50;8,50;6.188,00
25.11.2024 09:45;25.11.2024 10:00;17.065,00;17.122,00;57,00;5.974,25
25.11.2024 10:00;25.11.2024 10:15;17.016,75;17.109,00;92,25;5.646,50
25.11.2024 10:15;25.11.2024 10:30;17.162,50;17.294,25;131,75;5.392,00
25.11.2024 10:30;25.11.2024 10:45;17.224,75;17.581,50;356,75;5.508,75
25.11.2024 10:45;25.11.2024 11:00;17.243,00;17.545,25;302,25;5.809,75
25.11.2024 11:00;25.11.2024 11:15;16.872,25;17.282,25;410,00;5.457,25
25.11.2024 11:15;25.11.2024 11:30;16.882,00;17.127,75;245,75;5.422,50
25.11.2024 11:30;25.11.2024 11:45;16.991,50;17.265,00;273,50;5.452,75
25.11.2024 11:45;25.11.2024 12:00;16.927,00;17.135,50;208,50;5.389,00
25.11.2024 12:00;25.11.2024 12:15;16.803,50;17.039,75;236,25;5.350,25
25.11.2024 12:15;25.11.2024 12:30;16.728,50;17.011,50;283,00;5.364,75
25.11.2024 12:30;25.11.2024 12:45;16.638,25;16.883,50;245,25;5.319,75
25.11.2024 12:45;25.11.2024 13:00;16.632,25;16.879,50;247,25;5.324,75
25.11.2024 13:00;25.11.2024 13:15;16.979,00;17.355,75;376,75;5.616,00
25.11.2024 13:15;25.11.2024 13:30;16.931,00;17.325,25;394,25;5.679,75
25.11.2024 13:30;25.11.2024 13:45;16.770,25;17.159,25;389,00;5.763,50
25.11.2024 13:45;25.11.2024 14:00;16.614,75;17.062,25;447,50;5.863,00
25.11.2024 14:00;25.11.2024 14:15;16.730,25;17.262,75;532,50;6.158,75
25.11.2024 14:15;25.11.2024 14:30;16.818,50;17.206,00;387,50;6.531,75
25.11.2024 14:30;25.11.2024 14:45;16.819,00;17.005,25;186,25;6.870,75
25.11.2024 14:45;25.11.2024 15:00;16.823,50;16.913,75;90,25;7.275,25
25.11.2024 15:00;25.11.2024 15:15;16.941,25;16.957,50;16,25;7.719,75
25.11.2024 15:15;25.11.2024 15:30;16.822,50;16.838,50;16,00;7.871,25
25.11.2024 15:30;25.11.2024 15:45;16.786,50;16.801,75;15,25;8.028,75
25.11.2024 15:45;25.11.2024 16:00;16.839,25;16.853,50;14,25;8.165,25
25.11.2024 16:00;25.11.2024 16:15;17.052,75;17.109,50;56,75;8.329,75
25.11.2024 16:15;25.11.2024 16:30;17.149,00;17.169,00;20,00;8.307,75
25.11.2024 16:30;25.11.2024 16:45;17.287,50;17.321,50;34,00;8.298,00
25.11.2024 16:45;25.11.2024 17:00;17.533,75;17.575,50;41,75;8.500,75
25.11.2024 17:00;25.11.2024 17:15;17.824,00;17.888,50;64,50;8.763,25
25.11.2024 17:15;25.11.2024 17:30;17.872,50;17.963,00;90,50;8.839,25
25.11.2024 17:30;25.11.2024 17:45;17.939,75;18.031,50;91,75;8.876,00
25.11.2024 17:45;25.11.2024 18:00;18.013,50;18.096,50;83,00;8.978,50
25.11.2024 18:00;25.11.2024 18:15;17.905,50;17.958,25;52,75;8.830,75
25.11.2024 18:15;25.11.2024 18:30;17.829,00;17.906,50;77,50;8.770,50
25.11.2024 18:30;25.11.2024 18:45;17.773,50;17.846,50;73,00;8.687,00
25.11.2024 18:45;25.11.2024 19:00;17.600,00;17.679,00;79,00;8.560,00
25.11.2024 19:00;25.11.2024 19:15;17.489,00;17.534,75;45,75;8.607,25
25.11.2024 19:15;25.11.2024 19:30;17.346,50;17.407,50;61,00;8.449,25
25.11.2024 19:30;25.11.2024 19:45;17.172,50;17.239,50;67,00;8.295,25
25.11.2024 19:45;25.11.2024 20:00;16.871,00;16.954,00;83,00;8.006,00
25.11.2024 20:00;25.11.2024 20:15;16.716,50;16.782,50;66,00;7.937,00
25.11.2024 20:15;25.11.2024 20:30;16.464,00;16.512,75;48,75;7.877,00
25.11.2024 20:30;25.11.2024 20:45;16.260,50;16.321,25;60,75;7.829,75
25.11.2024 20:45;25.11.2024 21:00;15.987,50;16.091,50;104,00;7.783,25
25.11.2024 21:00;25.11.2024 21:15;15.705,50;15.748,25;42,75;7.742,75
25.11.2024 21:15;25.11.2024 21:30;15.447,75;15.493,75;46,00;7.588,25
25.11.2024 21:30;25.11.2024 21:45;15.109,75;15.198,25;88,50;7.423,25
25.11.2024 21:45;25.11.2024 22:00;14.913,75;15.017,25;103,50;7.394,00
25.11.2024 22:00;25.11.2024 22:15;14.718,50;14.760,25;41,75;7.586,75
25.11.2024 22:15;25.11.2024 22:30;14.465,25;14.515,75;50,50;7.347,75
25.11.2024 22:30;25.11.2024 22:45;14.090,00;14.137,00;47,00;7.055,00
25.11.2024 22:45;25.11.2024 23:00;13.843,25;13.965,50;122,25;6.909,50
25.11.2024 23:00;25.11.2024 23:15;13.711,25;13.826,75;115,50;6.915,75
25.11.2024 23:15;25.11.2024 23:30;13.539,25;13.713,25;174,00;6.929,75
25.11.2024 23:30;25.11.2024 23:45;13.317,25;13.531,00;213,75;6.818,75
25.11.2024 23:45;26.11.2024 00:00;13.100,75;13.493,00;392,25;6.656,25
26.11.2024 00:00;26.11.2024 00:15;12.671,00;13.105,50;434,50;6.299,75
26.11.2024 00:15;26.11.2024 00:30;12.511,75;13.127,00;615,25;6.204,75
26.11.2024 00:30;26.11.2024 00:45;12.409,50;13.233,50;824,00;6.150,00
26.11.2024 00:45;26.11.2024 01:00;12.334,50;13.212,75;878,25;6.121,75
26.11.2024 01:00;26.11.2024 01:15;12.208,00;13.030,00;822,00;5.885,00
26.11.2024 01:15;26.11.2024 01:30;12.074,00;12.942,50;868,50;5.769,50
26.11.2024 01:30;26.11.2024 01:45;12.072,25;13.106,25;1.034,00;5.831,75
26.11.2024 01:45;26.11.2024 02:00;12.077,00;13.298,00;1.221,00;5.881,50
26.11.2024 02:00;26.11.2024 02:15;12.017,75;13.349,25;1.331,50;5.947,25
26.11.2024 02:15;26.11.2024 02:30;11.969,00;13.252,00;1.283,00;5.887,75
26.11.2024 02:30;26.11.2024 02:45;11.970,75;13.227,75;1.257,00;5.857,50
26.11.2024 02:45;26.11.2024 03:00;12.000,00;13.310,75;1.310,75;5.915,25
26.11.2024 03:00;26.11.2024 03:15;12.098,75;13.380,25;1.281,50;6.064,25
26.11.2024 03:15;26.11.2024 03:30;12.098,75;13.403,50;1.304,75;6.052,25
26.11.2024 03:30;26.11.2024 03:45;12.221,00;13.525,50;1.304,50;6.146,00
26.11.2024 03:45;26.11.2024 04:00;12.313,25;13.606,25;1.293,00;6.233,00
26.11.2024 04:00;26.11.2024 04:15;12.552,25;13.845,25;1.293,00;6.526,75
26.11.2024 04:15;26.11.2024 04:30;12.566,75;13.889,75;1.323,00;6.443,75
26.11.2024 04:30;26.11.2024 04:45;12.670,00;13.930,25;1.260,25;6.504,50
26.11.2024 04:45;26.11.2024 05:00;12.844,00;13.952,50;1.108,50;6.662,25
26.11.2024 05:00;26.11.2024 05:15;13.175,50;14.059,75;884,25;7.048,25
26.11.2024 05:15;26.11.2024 05:30;13.211,00;13.938,25;727,25;7.058,75
26.11.2024 05:30;26.11.2024 05:45;13.434,75;13.969,75;535,00;7.395,75
26.11.2024 05:45;26.11.2024 06:00;13.821,50;14.238,25;416,75;7.868,25
26.11.2024 06:00;26.11.2024 06:15;14.628,25;15.021,50;393,25;8.643,50
26.11.2024 06:15;26.11.2024 06:30;15.212,25;15.308,25;96,00;9.210,50
26.11.2024 06:30;26.11.2024 06:45;15.574,25;15.626,00;51,75;9.528,00
26.11.2024 06:45;26.11.2024 07:00;15.980,75;16.030,25;49,50;9.926,75
26.11.2024 07:00;26.11.2024 07:15;16.489,75;16.496,00;6,25;10.647,50
26.11.2024 07:15;26.11.2024 07:30;16.836,25;16.838,00;1,75;11.010,25
26.11.2024 07:30;26.11.2024 07:45;17.055,50;17.057,25;1,75;11.192,50
26.11.2024 07:45;26.11.2024 08:00;17.196,75;17.198,75;2,00;11.390,00
26.11.2024 08:00;26.11.2024 08:15;17.423,25;17.425,50;2,25;11.599,00
26.11.2024 08:15;26.11.2024 08:30;17.529,50;17.531,00;1,50;11.625,25
26.11.2024 08:30;26.11.2024 08:45;17.479,75;17.481,00;1,25;11.490,50
26.11.2024 08:45;26.11.2024 09:00;17.578,00;17.579,75;1,75;11.533,50
26.11.2024 09:00;26.11.2024 09:15;17.446,75;17.452,25;5,50;11.223,25
26.11.2024 09:15;26.11.2024 09:30;17.453,25;17.457,25;4,00;11.072,00
26.11.2024 09:30;26.11.2024 09:45;17.534,25;17.554,75;20,50;10.934,00
26.11.2024 09:45;26.11.2024 10:00;17.540,25;17.578,25;38,00;10.730,00
26.11.2024 10:00;26.11.2024 10:15;17.509,75;17.590,50;80,75;10.303,00
26.11.2024 10:15;26.11.2024 10:30;17.492,25;17.713,00;220,75;10.074,75
26.11.2024 10:30;26.11.2024 10:45;17.518,75;17.741,25;222,50;9.803,25
26.11.2024 10:45;26.11.2024 11:00;17.624,50;17.918,50;294,00;9.625,50
26.11.2024 11:00;26.11.2024 11:15;17.651,50;18.155,50;504,00;9.481,25
26.11.2024 11:15;26.11.2024 11:30;17.697,75;18.064,25;366,50;9.394,25
26.11.2024 11:30;26.11.2024 11:45;17.621,75;18.096,00;474,25;9.261,00
26.11.2024 11:45;26.11.2024 12:00;17.513,50;18.028,75;515,25;9.129,50
26.11.2024 12:00;26.11.2024 12:15;17.291,75;17.677,75;386,00;8.898,75
26.11.2024 12:15;26.11.2024 12:30;17.202,00;17.579,00;377,00;8.851,00
26.11.2024 12:30;26.11.2024 12:45;17.218,00;17.538,75;320,75;8.944,50
26.11.2024 12:45;26.11.2024 13:00;17.198,50;17.582,50;384,00;9.098,00
26.11.2024 13:00;26.11.2024 13:15;17.297,75;17.554,25;256,50;9.567,25
26.11.2024 13:15;26.11.2024 13:30;17.070,75;17.269,00;198,25;9.553,25
26.11.2024 13:30;26.11.2024 13:45;17.017,00;17.203,25;186,25;9.764,00
26.11.2024 13:45;26.11.2024 14:00;16.942,25;17.062,75;120,50;9.928,50
26.11.2024 14:00;26.11.2024 14:15;16.867,25;16.957,75;90,50;10.055,75
26.11.2024 14:15;26.11.2024 14:30;16.834,75;16.915,75;81,00;10.422,25
26.11.2024 14:30;26.11.2024 14:45;16.784,75;16.795,50;10,75;10.731,00
26.11.2024 14:45;26.11.2024 15:00;16.725,75;16.729,00;3,25;11.010,75
26.11.2024 15:00;26.11.2024 15:15;16.896,75;16.899,50;2,75;11.414,50
26.11.2024 15:15;26.11.2024 15:30;16.867,00;16.870,25;3,25;11.617,50
26.11.2024 15:30;26.11.2024 15:45;16.880,00;16.881,50;1,50;11.797,75
26.11.2024 15:45;26.11.2024 16:00;16.835,25;16.836,00;0,75;11.817,75
26.11.2024 16:00;26.11.2024 16:15;16.957,50;17.012,00;54,50;11.886,75
26.11.2024 16:15;26.11.2024 16:30;17.041,00;17.044,75;3,75;11.875,75
26.11.2024 16:30;26.11.2024 16:45;17.160,50;17.219,00;58,50;11.879,25
26.11.2024 16:45;26.11.2024 17:00;17.287,75;17.288,75;1,00;11.840,75
26.11.2024 17:00;26.11.2024 17:15;17.511,50;17.579,50;68,00;11.874,50
26.11.2024 17:15;26.11.2024 17:30;17.690,25;17.796,75;106,50;11.959,50
26.11.2024 17:30;26.11.2024 17:45;17.788,75;17.878,75;90,00;11.988,75
26.11.2024 17:45;26.11.2024 18:00;17.717,00;17.794,25;77,25;11.888,25
26.11.2024 18:00;26.11.2024 18:15;17.385,25;17.394,25;9,00;11.445,00
26.11.2024 18:15;26.11.2024 18:30;17.266,75;17.281,00;14,25;11.278,00
26.11.2024 18:30;26.11.2024 18:45;17.226,00;17.246,50;20,50;11.219,75
26.11.2024 18:45;26.11.2024 19:00;17.197,25;17.200,75;3,50;11.241,25
26.11.2024 19:00;26.11.2024 19:15;17.083,75;17.084,75;1,00;11.178,00
26.11.2024 19:15;26.11.2024 19:30;16.990,25;17.026,50;36,25;11.035,75
26.11.2024 19:30;26.11.2024 19:45;16.870,75;16.925,50;54,75;10.787,50
26.11.2024 19:45;26.11.2024 20:00;16.748,25;16.803,25;55,00;10.659,50
26.11.2024 20:00;26.11.2024 20:15;16.453,00;16.499,75;46,75;10.405,75
26.11.2024 20:15;26.11.2024 20:30;16.269,25;16.299,50;30,25;10.243,50
26.11.2024 20:30;26.11.2024 20:45;16.025,25;16.042,75;17,50;10.024,25
26.11.2024 20:45;26.11.2024 21:00;15.828,50;15.909,00;80,50;9.895,00
26.11.2024 21:00;26.11.2024 21:15;15.587,00;15.597,00;10,00;9.708,25
26.11.2024 21:15;26.11.2024 21:30;15.416,75;15.419,25;2,50;9.504,00
26.11.2024 21:30;26.11.2024 21:45;15.176,75;15.197,00;20,25;9.440,75
26.11.2024 21:45;26.11.2024 22:00;14.866,50;14.951,00;84,50;9.118,25
26.11.2024 22:00;26.11.2024 22:15;14.503,00;14.508,50;5,50;8.856,00
26.11.2024 22:15;26.11.2024 22:30;14.256,00;14.258,75;2,75;8.686,75
26.11.2024 22:30;26.11.2024 22:45;14.036,00;14.056,50;20,50;8.490,75
26.11.2024 22:45;26.11.2024 23:00;13.942,25;14.066,50;124,25;8.426,75
26.11.2024 23:00;26.11.2024 23:15;13.717,75;13.957,00;239,25;8.363,00
